what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1470820884100
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1470820886206
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470820900152
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470820900246
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470820905566
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470820905753
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470820916439
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470820916595
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470820968418
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470820996436
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470821008651
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1470821023642
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821030537
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821041738
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821042081
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821042128
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821129395
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821129457
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821152093
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821152186
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470821192029
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470821223088
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821279233
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821289295
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821289482
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1470821291183
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821303007
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821303070
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470821304692
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1470821331368
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821338357
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821338529
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470821342382
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470821365376
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470821397013
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1470821431895
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821431895
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821431895
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821431910
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821431926
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821431926
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821431942
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821438728
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821453189
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821453251
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821453283
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470821462596
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1470821464873
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821467494
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821470411
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821470755
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821470770
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470821476090
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1470821483484
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821486698
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821488695
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821489038
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821489053
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470821509021
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1470821546165
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821550127
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821551843
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821552202
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821552218
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470821557147
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1470821565993
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821570314
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821582061
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821582420
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470821582466
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470821590422
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1470821612044
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821613432
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821613713
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470821615710
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1470821633759
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821635070
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470821635506
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1470821638611
