what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470739040464
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470739116701
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1470739130897
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1470739130975
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470739226276
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1470739226276
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1470739258942
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470739262655
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470739305446
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1470739305446
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470739566263
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470739575202
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470739771403
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470739795365
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470739810325
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470739878513
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470740017924
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470740119949
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1470740151367
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1470740783574
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470740789689
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1470740795430
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1470740795773
